trip_id,date_time,pickup_location,dropoff_location,trip_duration,trip_distance,fare_amount,payment_method,driver_id,customer_id
trip_32179,2023-12-14 00:04:00,Mall,Suburbs,117,34.67,5.23,card,driver_89,customer_376
trip_32180,2023-12-26 19:30:00,Suburbs,Suburbs,79,25.01,56.05,cash,driver_91,customer_302
trip_32181,2023-12-01 19:37:00,Mall,University,80,22.11,18.41,card,driver_29,customer_366
trip_32182,2023-01-13 16:27:00,Mall,Suburbs,11,45.72,66.35,cash,driver_13,customer_496
trip_32183,2023-12-29 07:40:00,Downtown,Mall,40,49.02,50.73,cash,driver_74,customer_318
trip_32184,2023-05-16 09:02:00,Train Station,Suburbs,89,41.88,93.58,card,driver_58,customer_85
trip_32185,2023-04-08 22:34:00,Mall,Downtown,75,44.36,87.03,card,driver_67,customer_16
trip_32186,2023-08-05 05:07:00,Suburbs,University,79,42.12,94.45,cash,driver_85,customer_427
trip_32187,2023-02-10 02:48:00,Train Station,Mall,9,45.43,47.5,cash,driver_21,customer_280
trip_32188,2023-11-09 03:39:00,University,Train Station,11,9.51,67.25,card,driver_36,customer_226
trip_32189,2023-07-03 16:23:00,Mall,Downtown,42,35.91,43.32,cash,driver_33,customer_203
trip_32190,2023-05-05 22:12:00,Downtown,Airport,106,19.09,61.39,cash,driver_55,customer_180
trip_32191,2023-11-27 10:17:00,Downtown,Airport,20,14.95,26.21,cash,driver_55,customer_56
trip_32192,2023-04-20 14:59:00,Train Station,Train Station,93,46.16,17.95,cash,driver_53,customer_403
trip_32193,2023-01-03 07:01:00,University,University,42,39.21,61.94,card,driver_28,customer_28
trip_32194,2023-12-09 17:29:00,Mall,Train Station,35,28.34,60.07,cash,driver_62,customer_52
trip_32195,2023-02-02 13:58:00,University,Downtown,95,5.74,62.02,cash,driver_64,customer_369
trip_32196,2023-04-09 20:18:00,Mall,University,50,39.59,47.69,cash,driver_63,customer_359
trip_32197,2023-06-15 23:46:00,Airport,Airport,31,40.43,38.29,card,driver_2,customer_295
trip_32198,2023-05-19 15:19:00,University,Mall,37,23.03,85.7,cash,driver_71,customer_29
trip_32199,2023-11-02 19:56:00,University,Downtown,120,36.49,27.18,cash,driver_6,customer_303
trip_32200,2023-05-30 11:20:00,Train Station,Train Station,103,4.93,87.56,cash,driver_48,customer_6
trip_32201,2023-08-04 02:34:00,Suburbs,University,6,19.1,48.65,card,driver_7,customer_499
trip_32202,2023-12-10 14:49:00,Downtown,Train Station,75,39.53,44.61,cash,driver_36,customer_145
trip_32203,2023-09-01 22:26:00,Suburbs,University,103,17.64,8.26,card,driver_79,customer_154
trip_32204,2023-10-11 18:35:00,Downtown,Airport,109,14.95,36.9,cash,driver_65,customer_352
trip_32205,2023-12-11 21:32:00,University,Airport,72,14.52,79.78,cash,driver_53,customer_476
trip_32206,2023-12-10 18:07:00,Train Station,Suburbs,45,43.43,98.57,card,driver_65,customer_399
trip_32207,2023-12-03 20:23:00,University,Suburbs,23,26.64,75.22,cash,driver_98,customer_69
trip_32208,2023-02-28 12:21:00,University,University,23,12.75,88.77,card,driver_60,customer_433
trip_32209,2023-08-01 09:54:00,Suburbs,Airport,104,35.0,55.87,cash,driver_38,customer_430
trip_32210,2023-07-01 19:47:00,Downtown,Downtown,32,29.6,46.25,card,driver_39,customer_458
trip_32211,2023-05-12 09:40:00,Downtown,Downtown,69,30.5,85.51,card,driver_79,customer_306
trip_32212,2023-12-12 14:16:00,Suburbs,Mall,44,25.94,24.53,cash,driver_9,customer_143
trip_32213,2023-08-30 00:02:00,Train Station,Train Station,32,18.74,56.13,card,driver_92,customer_111
trip_32214,2023-06-05 02:36:00,Airport,Airport,112,27.58,71.55,card,driver_9,customer_434
trip_32215,2023-10-25 01:18:00,Train Station,Airport,27,17.61,34.38,card,driver_56,customer_215
trip_32216,2023-03-04 06:56:00,Downtown,Mall,13,6.67,17.74,card,driver_16,customer_333
trip_32217,2023-09-12 06:13:00,Train Station,Suburbs,106,5.51,89.39,cash,driver_99,customer_172
trip_32218,2023-03-23 22:09:00,Airport,Train Station,20,30.37,95.15,card,driver_71,customer_226
trip_32219,2023-10-18 23:54:00,Airport,Suburbs,9,1.08,65.28,card,driver_1,customer_112
trip_32220,2023-09-26 19:55:00,Downtown,Suburbs,78,14.73,54.74,card,driver_73,customer_11
trip_32221,2023-01-07 09:45:00,Mall,Train Station,66,41.76,40.64,card,driver_24,customer_315
trip_32222,2023-04-01 03:03:00,Downtown,Mall,6,19.1,88.1,cash,driver_79,customer_88
trip_32223,2023-05-18 12:30:00,Suburbs,Suburbs,31,21.2,47.86,cash,driver_44,customer_73
trip_32224,2023-09-15 08:28:00,University,Airport,107,29.24,21.36,card,driver_39,customer_400
trip_32225,2023-06-13 14:20:00,Airport,University,50,43.45,81.81,card,driver_11,customer_388
trip_32226,2023-11-05 20:03:00,Airport,Train Station,7,7.15,27.14,card,driver_89,customer_170
trip_32227,2023-06-08 06:19:00,Airport,Suburbs,77,31.5,99.13,cash,driver_30,customer_443
trip_32228,2023-01-23 00:31:00,Mall,Train Station,52,4.01,38.48,card,driver_26,customer_311
trip_32229,2023-08-30 10:36:00,Airport,University,20,1.07,81.66,cash,driver_43,customer_337
trip_32230,2023-07-18 03:36:00,Suburbs,Train Station,11,29.36,24.12,card,driver_36,customer_281
trip_32231,2023-08-15 00:04:00,Suburbs,Mall,45,32.54,91.64,card,driver_87,customer_82
trip_32232,2023-11-26 00:11:00,University,University,74,22.47,76.25,card,driver_75,customer_419
trip_32233,2023-06-01 16:39:00,Airport,Mall,82,35.06,9.96,cash,driver_88,customer_411
trip_32234,2023-05-28 10:30:00,University,University,7,21.25,64.78,cash,driver_20,customer_200
trip_32235,2023-09-04 23:30:00,Suburbs,Airport,99,25.02,55.93,cash,driver_24,customer_133
trip_32236,2023-01-05 03:48:00,Mall,Suburbs,98,39.5,37.34,cash,driver_83,customer_380
trip_32237,2023-09-30 13:57:00,Suburbs,University,77,3.71,50.03,cash,driver_8,customer_323
trip_32238,2023-03-16 17:31:00,Downtown,Train Station,19,41.23,21.41,cash,driver_22,customer_421
trip_32239,2023-07-30 01:17:00,Downtown,Downtown,117,11.9,80.99,cash,driver_28,customer_284
trip_32240,2023-10-04 11:15:00,Suburbs,Suburbs,64,4.66,70.41,card,driver_74,customer_22
trip_32241,2023-01-27 21:16:00,Mall,Airport,47,23.58,96.11,cash,driver_70,customer_386
trip_32242,2023-02-20 20:42:00,Suburbs,Mall,50,32.79,21.9,cash,driver_47,customer_32
trip_32243,2023-05-28 09:09:00,Train Station,Mall,18,2.18,83.82,card,driver_58,customer_115
trip_32244,2023-09-24 07:02:00,University,University,37,48.72,39.09,card,driver_83,customer_482
trip_32245,2023-02-03 00:02:00,Suburbs,Airport,102,48.67,81.33,card,driver_99,customer_310
trip_32246,2023-07-17 05:10:00,Downtown,University,19,3.29,37.86,card,driver_86,customer_437
trip_32247,2023-10-21 07:12:00,Mall,University,68,38.45,53.54,card,driver_88,customer_402
trip_32248,2023-07-21 03:40:00,Train Station,Suburbs,88,4.35,77.06,cash,driver_42,customer_321
trip_32249,2023-04-03 20:11:00,Suburbs,Suburbs,11,9.88,96.64,card,driver_3,customer_277
trip_32250,2023-10-26 08:52:00,Downtown,Suburbs,52,3.45,22.04,card,driver_8,customer_113
trip_32251,2023-04-26 12:39:00,Suburbs,Mall,98,35.62,23.27,card,driver_59,customer_367
trip_32252,2023-01-05 21:55:00,Suburbs,Airport,85,4.29,95.71,cash,driver_44,customer_276
trip_32253,2023-05-29 11:49:00,Airport,University,81,42.76,98.87,card,driver_49,customer_396
trip_32254,2023-08-19 04:45:00,Airport,Airport,87,35.79,22.11,cash,driver_32,customer_369
trip_32255,2023-10-10 17:15:00,Suburbs,Airport,91,4.31,12.08,card,driver_90,customer_321
trip_32256,2023-02-18 13:41:00,University,Downtown,19,32.93,8.84,card,driver_15,customer_464
trip_32257,2023-01-23 16:25:00,Train Station,Mall,59,3.3,70.61,card,driver_31,customer_351
trip_32258,2023-08-27 03:52:00,Mall,Train Station,52,39.47,32.59,cash,driver_76,customer_329
trip_32259,2023-07-29 21:35:00,Airport,University,13,24.05,59.87,card,driver_34,customer_97
trip_32260,2023-03-26 19:02:00,Downtown,Downtown,45,30.6,78.41,card,driver_67,customer_206
trip_32261,2023-03-06 11:02:00,Airport,Train Station,64,10.0,12.33,cash,driver_42,customer_131
trip_32262,2023-02-18 03:46:00,University,Train Station,114,37.48,68.61,cash,driver_22,customer_33
trip_32263,2023-11-03 04:29:00,Downtown,Airport,91,32.8,33.69,cash,driver_13,customer_492
trip_32264,2023-04-22 23:17:00,Mall,Downtown,46,43.96,19.52,cash,driver_99,customer_66
trip_32265,2023-01-17 15:02:00,Train Station,Train Station,65,39.44,61.78,cash,driver_46,customer_12
trip_32266,2023-07-11 07:17:00,Train Station,Downtown,56,36.84,69.43,cash,driver_78,customer_179
trip_32267,2023-06-07 09:45:00,University,Airport,90,9.01,54.42,cash,driver_29,customer_349
trip_32268,2023-12-19 11:48:00,Downtown,Downtown,50,47.5,84.01,cash,driver_48,customer_356
trip_32269,2023-04-10 03:42:00,Downtown,Mall,88,49.04,23.07,card,driver_62,customer_283
trip_32270,2023-12-26 12:35:00,University,Train Station,81,33.51,6.82,cash,driver_89,customer_231
trip_32271,2023-05-08 10:42:00,Train Station,University,69,13.67,47.49,cash,driver_29,customer_104
trip_32272,2023-05-31 12:01:00,Suburbs,Train Station,37,16.28,5.26,card,driver_34,customer_255
trip_32273,2023-04-09 17:24:00,Mall,Mall,119,33.73,62.9,card,driver_19,customer_380
trip_32274,2023-09-06 11:22:00,Suburbs,Mall,67,10.04,67.04,cash,driver_99,customer_21
trip_32275,2023-09-22 01:44:00,Suburbs,Suburbs,52,48.78,27.75,card,driver_23,customer_305
trip_32276,2023-01-09 07:41:00,Mall,Airport,59,19.47,46.04,card,driver_15,customer_469
trip_32277,2023-04-26 14:45:00,Suburbs,Mall,113,35.78,23.43,cash,driver_54,customer_123
trip_32278,2023-06-28 16:17:00,Downtown,Suburbs,35,47.16,96.7,cash,driver_99,customer_481
trip_32279,2023-03-17 23:40:00,Train Station,Suburbs,70,10.59,91.22,card,driver_89,customer_91
trip_32280,2023-11-11 16:23:00,Train Station,Mall,43,9.79,10.3,card,driver_75,customer_113
trip_32281,2023-10-18 12:52:00,University,Airport,16,9.37,55.94,cash,driver_2,customer_16
trip_32282,2023-02-03 04:05:00,University,Mall,35,48.55,85.4,cash,driver_34,customer_329
trip_32283,2023-07-04 13:21:00,Mall,Suburbs,107,37.41,31.0,cash,driver_61,customer_186
trip_32284,2023-05-22 07:18:00,Suburbs,Mall,99,38.36,23.55,cash,driver_62,customer_247
trip_32285,2023-02-27 01:57:00,Airport,Mall,68,5.98,64.57,cash,driver_79,customer_115
trip_32286,2023-04-03 15:37:00,Train Station,Suburbs,103,12.63,8.25,cash,driver_53,customer_170
trip_32287,2023-08-08 04:51:00,University,Downtown,56,34.5,22.74,card,driver_25,customer_237
trip_32288,2023-07-12 05:00:00,Suburbs,Downtown,34,5.71,68.21,cash,driver_81,customer_481
trip_32289,2023-05-14 10:28:00,Train Station,Train Station,36,30.25,87.73,cash,driver_77,customer_324
trip_32290,2023-03-24 07:57:00,Airport,Airport,59,48.28,49.8,card,driver_70,customer_247
trip_32291,2023-09-07 17:58:00,Suburbs,Train Station,45,42.49,72.9,cash,driver_41,customer_365
trip_32292,2023-11-17 14:23:00,University,University,102,16.98,18.33,card,driver_43,customer_451
trip_32293,2023-07-03 01:24:00,Mall,Train Station,6,26.13,34.35,card,driver_98,customer_120
trip_32294,2023-02-25 00:14:00,University,Downtown,87,20.0,98.11,card,driver_8,customer_149
trip_32295,2023-01-29 18:29:00,Suburbs,Airport,44,23.39,88.68,card,driver_80,customer_33
trip_32296,2023-10-08 17:14:00,University,Train Station,102,20.53,12.5,card,driver_43,customer_274
trip_32297,2023-08-17 09:00:00,Suburbs,University,33,45.09,30.78,cash,driver_29,customer_141
trip_32298,2023-05-21 03:36:00,Suburbs,University,15,32.99,80.72,cash,driver_15,customer_315
trip_32299,2023-11-16 05:42:00,Mall,Airport,87,9.9,99.52,cash,driver_51,customer_286
trip_32300,2023-01-21 00:28:00,Train Station,University,73,24.12,21.52,card,driver_66,customer_376
trip_32301,2023-08-17 15:16:00,Downtown,Mall,53,12.09,41.77,cash,driver_13,customer_114
trip_32302,2023-07-22 16:16:00,Suburbs,Train Station,113,10.44,22.2,card,driver_7,customer_323
trip_32303,2023-11-02 22:41:00,Downtown,Train Station,34,33.75,58.8,card,driver_38,customer_398
trip_32304,2023-09-03 17:02:00,Airport,Mall,32,41.33,91.81,card,driver_62,customer_428
trip_32305,2023-06-06 13:10:00,Mall,Train Station,72,42.74,77.85,cash,driver_28,customer_477
trip_32306,2023-11-09 06:24:00,Downtown,University,18,1.97,57.89,card,driver_64,customer_48
trip_32307,2023-10-24 21:51:00,University,Suburbs,82,27.27,49.8,cash,driver_9,customer_212
trip_32308,2023-10-16 13:03:00,Mall,Suburbs,90,24.0,5.64,cash,driver_74,customer_72
trip_32309,2023-09-26 09:38:00,Mall,Train Station,81,26.57,81.16,cash,driver_20,customer_212
trip_32310,2023-05-15 11:21:00,Train Station,Mall,111,14.82,31.45,card,driver_82,customer_199
trip_32311,2023-11-26 16:17:00,University,Train Station,42,18.06,48.14,cash,driver_17,customer_427
trip_32312,2023-05-03 15:17:00,University,Mall,61,3.22,66.26,card,driver_50,customer_195
trip_32313,2023-12-08 21:45:00,Mall,Airport,99,34.77,5.96,card,driver_8,customer_5
trip_32314,2023-01-13 06:42:00,Suburbs,Suburbs,105,23.28,17.87,cash,driver_89,customer_73
trip_32315,2023-08-14 04:47:00,University,Airport,29,10.7,36.12,card,driver_90,customer_96
trip_32316,2023-04-21 06:07:00,Suburbs,Train Station,70,33.63,87.03,card,driver_27,customer_324
trip_32317,2023-09-18 12:16:00,University,Suburbs,100,36.99,47.68,card,driver_66,customer_123
trip_32318,2023-06-28 23:59:00,Mall,Mall,25,22.73,95.36,cash,driver_62,customer_156
trip_32319,2023-09-24 09:18:00,Train Station,Airport,27,24.05,30.7,cash,driver_70,customer_247
trip_32320,2023-02-02 06:18:00,Suburbs,Downtown,63,18.62,36.73,card,driver_77,customer_418
trip_32321,2023-02-24 02:20:00,Downtown,Airport,82,15.79,5.26,card,driver_50,customer_452
trip_32322,2023-06-03 23:14:00,Airport,Train Station,66,1.32,14.72,card,driver_35,customer_186
trip_32323,2023-01-20 11:35:00,Airport,University,42,31.64,21.69,card,driver_43,customer_154
trip_32324,2023-01-03 10:41:00,Mall,Airport,104,19.36,81.56,card,driver_35,customer_276
trip_32325,2023-06-10 07:53:00,Train Station,Suburbs,23,24.43,12.18,cash,driver_2,customer_432
trip_32326,2023-09-06 09:05:00,Downtown,Suburbs,50,8.44,82.61,cash,driver_28,customer_464
trip_32327,2023-02-13 16:51:00,Mall,Airport,102,48.46,19.6,cash,driver_41,customer_463
trip_32328,2023-01-16 08:32:00,Train Station,Airport,110,37.95,8.95,card,driver_54,customer_433
trip_32329,2023-07-16 04:48:00,Airport,Downtown,34,3.64,42.95,cash,driver_93,customer_458
trip_32330,2023-07-26 09:54:00,Mall,University,27,2.87,37.3,cash,driver_80,customer_373
trip_32331,2023-07-24 04:02:00,Mall,University,58,32.87,29.24,card,driver_11,customer_146
trip_32332,2023-06-21 00:02:00,University,Train Station,35,44.37,66.13,card,driver_87,customer_181
trip_32333,2023-11-27 00:48:00,Airport,Train Station,59,20.72,26.8,cash,driver_27,customer_322
trip_32334,2023-02-07 20:22:00,Downtown,Airport,108,39.71,51.27,card,driver_42,customer_90
trip_32335,2023-03-14 15:14:00,University,Mall,21,14.58,36.8,cash,driver_90,customer_316
trip_32336,2023-01-11 18:10:00,Airport,Airport,34,21.18,60.32,cash,driver_28,customer_136
trip_32337,2023-06-04 13:18:00,Train Station,Airport,24,35.7,82.39,cash,driver_17,customer_282
trip_32338,2023-07-14 23:16:00,Suburbs,Train Station,86,22.84,10.87,cash,driver_51,customer_284
trip_32339,2023-09-14 00:50:00,Train Station,Mall,21,26.61,76.8,card,driver_84,customer_484
trip_32340,2023-01-11 02:54:00,Suburbs,University,76,43.02,49.46,card,driver_100,customer_150
trip_32341,2023-06-04 13:37:00,Mall,Suburbs,30,45.12,62.08,cash,driver_51,customer_499
trip_32342,2023-11-15 18:25:00,Downtown,Suburbs,111,14.11,69.73,card,driver_66,customer_487
trip_32343,2023-06-28 10:21:00,Mall,Train Station,83,36.22,93.36,cash,driver_69,customer_82
trip_32344,2023-05-12 07:37:00,Airport,Airport,26,34.4,44.99,cash,driver_98,customer_409
trip_32345,2023-02-24 11:37:00,Train Station,University,69,25.52,50.33,card,driver_12,customer_231
trip_32346,2023-03-31 11:41:00,Train Station,Train Station,50,41.04,73.38,cash,driver_77,customer_451
trip_32347,2023-08-05 20:30:00,Mall,Mall,75,33.21,21.05,card,driver_91,customer_241
trip_32348,2023-12-13 10:51:00,Mall,Mall,32,39.95,14.42,cash,driver_93,customer_393
trip_32349,2023-10-24 06:57:00,Airport,Suburbs,101,17.11,64.95,card,driver_43,customer_27
trip_32350,2023-09-07 12:08:00,Downtown,Mall,61,26.16,94.65,cash,driver_70,customer_170
trip_32351,2023-02-28 09:48:00,University,University,60,25.27,7.76,cash,driver_73,customer_344
trip_32352,2023-06-07 23:51:00,Suburbs,Airport,33,25.6,7.83,card,driver_92,customer_257
trip_32353,2023-10-31 11:12:00,University,Suburbs,57,46.04,34.35,card,driver_38,customer_153
trip_32354,2023-05-16 18:28:00,University,Suburbs,74,31.45,18.28,card,driver_75,customer_450
trip_32355,2023-01-30 06:51:00,Train Station,University,32,20.79,94.65,card,driver_49,customer_68
trip_32356,2023-03-24 23:53:00,Mall,Train Station,38,7.31,26.63,cash,driver_56,customer_436
trip_32357,2023-08-02 11:25:00,Airport,Downtown,59,33.24,11.97,cash,driver_67,customer_130
trip_32358,2023-01-18 05:21:00,University,Train Station,97,41.98,41.91,card,driver_67,customer_356
trip_32359,2023-04-02 04:23:00,Mall,University,42,42.18,86.69,card,driver_80,customer_312
trip_32360,2023-03-26 18:42:00,Mall,University,21,40.15,17.62,cash,driver_45,customer_337
trip_32361,2023-04-24 14:38:00,Suburbs,Mall,50,16.13,93.77,card,driver_68,customer_426
trip_32362,2023-08-09 01:34:00,Mall,Airport,36,8.18,40.75,card,driver_17,customer_334
trip_32363,2023-08-23 19:35:00,Mall,Mall,32,39.54,32.06,card,driver_100,customer_250
trip_32364,2023-04-03 13:12:00,Train Station,Airport,73,6.53,95.69,cash,driver_37,customer_487
trip_32365,2023-06-21 01:24:00,University,Downtown,72,19.1,35.8,cash,driver_61,customer_275
trip_32366,2023-08-30 14:19:00,Mall,Train Station,44,7.0,75.9,card,driver_43,customer_253
trip_32367,2023-09-24 13:21:00,Train Station,Train Station,55,13.13,91.18,cash,driver_98,customer_306
trip_32368,2023-06-16 12:28:00,Train Station,Suburbs,34,38.62,48.43,cash,driver_88,customer_181
trip_32369,2023-06-08 17:44:00,Suburbs,Downtown,17,48.66,31.05,cash,driver_22,customer_478
trip_32370,2023-12-16 09:17:00,Airport,Mall,51,2.99,67.32,card,driver_89,customer_461
trip_32371,2023-11-09 09:13:00,Mall,Airport,115,25.64,40.83,card,driver_36,customer_205
trip_32372,2023-05-17 13:58:00,University,University,74,16.7,93.55,card,driver_69,customer_335
trip_32373,2023-12-14 21:23:00,Airport,Airport,72,42.95,7.21,card,driver_51,customer_97
trip_32374,2023-10-21 07:43:00,Airport,Mall,43,29.64,25.32,card,driver_32,customer_59
trip_32375,2023-08-30 23:15:00,Mall,Suburbs,80,49.9,59.5,cash,driver_55,customer_293
trip_32376,2023-11-24 18:20:00,Airport,Airport,41,45.91,58.54,cash,driver_4,customer_172
trip_32377,2023-12-18 09:14:00,Suburbs,Train Station,115,27.31,23.95,card,driver_78,customer_448
trip_32378,2023-07-17 17:25:00,Downtown,Mall,23,26.73,27.51,card,driver_48,customer_331
trip_32379,2023-08-18 11:14:00,Downtown,Train Station,89,3.36,19.88,cash,driver_36,customer_313
trip_32380,2023-12-09 11:35:00,Airport,University,46,4.73,43.48,cash,driver_47,customer_368
trip_32381,2023-03-06 15:18:00,Mall,Airport,39,39.46,16.11,card,driver_76,customer_381
trip_32382,2023-05-26 23:37:00,Train Station,University,79,49.25,21.34,card,driver_30,customer_225
trip_32383,2023-12-07 06:06:00,Airport,Suburbs,91,45.79,9.16,cash,driver_34,customer_7
trip_32384,2023-10-10 03:20:00,Downtown,Mall,111,45.34,62.89,card,driver_44,customer_174
trip_32385,2023-11-17 03:37:00,University,Train Station,24,18.01,62.78,card,driver_88,customer_328
trip_32386,2023-06-02 21:07:00,Downtown,Downtown,18,29.03,28.84,card,driver_94,customer_409
trip_32387,2023-03-11 08:18:00,Train Station,Train Station,41,22.82,75.63,card,driver_57,customer_243
trip_32388,2023-04-16 08:57:00,Airport,Train Station,118,5.6,25.97,card,driver_62,customer_456
trip_32389,2023-08-09 22:45:00,Train Station,Downtown,18,3.39,51.15,cash,driver_23,customer_56
trip_32390,2023-09-05 21:44:00,Airport,Train Station,18,47.38,8.4,card,driver_7,customer_55
trip_32391,2023-09-23 20:51:00,Train Station,Mall,64,47.56,16.65,card,driver_94,customer_9
trip_32392,2023-04-17 12:20:00,Downtown,Downtown,15,7.86,7.53,cash,driver_60,customer_17
trip_32393,2023-02-25 07:58:00,Train Station,University,109,47.3,99.85,cash,driver_17,customer_400
trip_32394,2023-10-31 07:32:00,Airport,University,73,38.22,85.18,cash,driver_61,customer_315
trip_32395,2023-09-10 13:01:00,Airport,University,41,42.82,41.61,cash,driver_5,customer_173
trip_32396,2023-06-01 06:14:00,Mall,Downtown,23,10.48,72.08,cash,driver_62,customer_271
trip_32397,2023-05-19 14:34:00,University,Airport,98,11.79,50.24,cash,driver_30,customer_469
trip_32398,2023-05-21 07:46:00,Suburbs,Downtown,24,49.77,21.93,card,driver_65,customer_191
trip_32399,2023-12-06 12:32:00,Mall,Suburbs,12,11.43,11.86,cash,driver_90,customer_258
trip_32400,2023-03-04 12:09:00,Mall,Train Station,38,35.21,39.14,cash,driver_53,customer_186
trip_32401,2023-09-25 05:23:00,University,Train Station,109,19.52,40.75,cash,driver_24,customer_255
trip_32402,2023-01-16 23:36:00,Downtown,Downtown,10,47.41,75.12,card,driver_36,customer_87
trip_32403,2023-11-29 04:37:00,Suburbs,University,20,13.71,6.11,card,driver_32,customer_102
trip_32404,2023-12-18 22:37:00,Airport,Airport,56,42.77,31.58,card,driver_18,customer_394
trip_32405,2023-05-10 11:45:00,Airport,Mall,32,24.13,35.48,card,driver_84,customer_238
trip_32406,2023-10-31 22:58:00,Downtown,Mall,20,4.85,67.28,card,driver_77,customer_443
trip_32407,2023-01-25 08:13:00,University,Mall,53,20.52,34.99,card,driver_57,customer_222
trip_32408,2023-04-03 12:17:00,University,Suburbs,44,23.46,80.52,card,driver_55,customer_390
trip_32409,2023-04-12 17:06:00,Airport,Mall,93,14.86,32.53,card,driver_25,customer_461
trip_32410,2023-05-10 22:17:00,Airport,Mall,24,31.69,61.31,card,driver_61,customer_188
trip_32411,2023-10-26 20:39:00,Downtown,Train Station,20,14.58,26.15,card,driver_27,customer_141
trip_32412,2023-04-03 04:09:00,Suburbs,Mall,82,36.47,97.99,cash,driver_36,customer_493
trip_32413,2023-03-15 02:12:00,Downtown,Mall,75,47.02,64.35,cash,driver_51,customer_42
trip_32414,2023-09-23 14:16:00,Suburbs,University,16,31.67,69.87,cash,driver_25,customer_244
trip_32415,2023-05-01 22:24:00,Mall,Airport,47,49.85,98.89,cash,driver_61,customer_6
trip_32416,2023-07-04 17:33:00,Mall,Train Station,16,46.64,35.56,cash,driver_27,customer_152
trip_32417,2023-02-14 22:29:00,Downtown,Downtown,84,17.89,39.86,cash,driver_73,customer_423
trip_32418,2023-06-25 15:06:00,Mall,Mall,70,22.45,16.03,cash,driver_21,customer_267
trip_32419,2023-12-11 11:47:00,Airport,Suburbs,44,20.28,90.18,card,driver_10,customer_133
trip_32420,2023-02-05 03:39:00,Mall,Downtown,87,15.57,88.11,cash,driver_38,customer_204
trip_32421,2023-07-17 06:21:00,Downtown,Suburbs,67,33.86,11.14,card,driver_43,customer_495
trip_32422,2023-11-19 10:41:00,Suburbs,Mall,117,6.49,90.75,cash,driver_98,customer_489
trip_32423,2023-04-06 21:43:00,University,Downtown,95,20.7,6.01,cash,driver_23,customer_179
trip_32424,2023-05-16 20:38:00,Downtown,Airport,53,25.67,25.58,card,driver_63,customer_294
trip_32425,2023-10-26 19:19:00,Suburbs,University,50,8.72,34.67,cash,driver_53,customer_229
trip_32426,2023-03-01 10:28:00,Downtown,Suburbs,26,42.98,27.16,card,driver_60,customer_231
trip_32427,2023-08-08 20:14:00,University,Train Station,31,17.96,31.1,cash,driver_24,customer_354
trip_32428,2023-07-22 05:01:00,Airport,Downtown,58,33.33,91.22,card,driver_4,customer_336
trip_32429,2023-12-03 06:57:00,Mall,Downtown,55,21.33,65.83,cash,driver_86,customer_217
trip_32430,2023-10-13 23:51:00,University,Mall,77,17.85,97.51,card,driver_36,customer_390
trip_32431,2023-05-21 01:28:00,Downtown,Airport,111,26.25,66.43,card,driver_53,customer_152
trip_32432,2023-10-13 08:05:00,Suburbs,Train Station,64,15.19,51.85,card,driver_64,customer_381
trip_32433,2023-10-27 08:47:00,Airport,Suburbs,75,44.91,49.86,card,driver_20,customer_450
trip_32434,2023-04-18 15:52:00,University,Downtown,37,3.41,72.5,card,driver_45,customer_104
trip_32435,2023-02-06 08:02:00,University,Airport,27,31.82,54.25,card,driver_97,customer_472
trip_32436,2023-11-11 20:03:00,University,University,95,23.1,56.06,cash,driver_98,customer_434
trip_32437,2023-06-26 13:22:00,Suburbs,Mall,53,42.42,27.56,cash,driver_12,customer_457
trip_32438,2023-03-09 03:34:00,Train Station,Mall,19,2.51,99.69,card,driver_60,customer_453
trip_32439,2023-09-02 03:09:00,University,Suburbs,37,45.1,16.71,cash,driver_57,customer_103
trip_32440,2023-05-13 02:35:00,Suburbs,University,29,3.77,37.85,card,driver_72,customer_53
trip_32441,2023-04-19 21:55:00,University,Suburbs,41,22.13,6.12,card,driver_12,customer_461
trip_32442,2023-10-30 06:17:00,Suburbs,Train Station,109,7.06,74.23,cash,driver_69,customer_186
trip_32443,2023-10-24 02:18:00,University,Train Station,101,30.37,89.17,card,driver_12,customer_44
trip_32444,2023-11-15 06:20:00,Train Station,Suburbs,93,22.57,12.6,cash,driver_84,customer_396
trip_32445,2023-07-12 22:28:00,University,Train Station,44,38.65,66.62,cash,driver_35,customer_216
trip_32446,2023-06-18 22:44:00,Mall,University,16,31.14,13.94,card,driver_32,customer_59
trip_32447,2023-05-26 12:25:00,Mall,Mall,35,34.58,64.21,cash,driver_87,customer_101
trip_32448,2023-12-09 17:12:00,Suburbs,Downtown,66,15.65,81.75,cash,driver_41,customer_355
trip_32449,2023-02-06 05:55:00,Mall,Downtown,105,3.67,36.24,cash,driver_22,customer_178
trip_32450,2023-12-20 19:47:00,Airport,Airport,70,8.87,94.35,card,driver_100,customer_68
trip_32451,2023-11-09 05:24:00,Downtown,University,116,23.83,50.54,cash,driver_27,customer_465
trip_32452,2023-08-12 22:05:00,Suburbs,Airport,33,8.11,65.76,cash,driver_18,customer_278
trip_32453,2023-01-13 18:03:00,Train Station,Train Station,65,25.58,82.43,card,driver_98,customer_462
trip_32454,2023-06-28 14:41:00,Downtown,Train Station,40,45.18,25.61,card,driver_75,customer_219
trip_32455,2023-06-27 10:47:00,University,Mall,43,20.41,99.01,cash,driver_55,customer_237
trip_32456,2023-03-17 11:42:00,Airport,Downtown,25,15.33,54.29,cash,driver_99,customer_243
